dataset_split,sample_name,region_id,area,perimeter,log_area,log_perimeter,circularity,bbox_min_row,bbox_max_row,bbox_min_col,bbox_max_col,bbox_width,bbox_height,bbox_area,extent,centroid_row,centroid_col
train,sample_0043,2,1195,202,7.085901464365611,5.308267697401205,0.36802305862560564,0,63,72,103,32,64,2048,0.58349609375,32.776569037656905,87.2234309623431
train,sample_0043,3,1426,206,7.262628600974241,5.327876168789581,0.4222745898783151,0,55,88,127,40,56,2240,0.6366071428571428,21.59256661991585,112.77980364656382
train,sample_0043,4,78,48,4.356708826689592,3.871201010907891,0.4254240051736178,16,27,66,76,11,12,132,0.5909090909090909,22.576923076923077,71.98717948717949
train,sample_0043,5,4998,416,8.516793111394898,6.030685260261263,0.36292714688058864,38,127,44,127,84,90,7560,0.6611111111111111,91.36574629851941,94.14125650260104
train,sample_0044,1,13906,580,9.540075680658964,6.363028103540465,0.5194647733747879,0,127,0,127,128,128,16384,0.8487548828125,58.81259887818208,62.148281317416945
train,sample_0044,2,177,62,5.176149732573829,4.127134385045092,0.5786284075810546,0,12,84,101,18,13,234,0.7564102564102564,5.084745762711864,92.11864406779661
train,sample_0044,3,62,34,4.127134385045092,3.5263605246161616,0.6739748945417549,0,8,100,107,8,9,72,0.8611111111111112,3.467741935483871,103.83870967741936
train,sample_0044,4,317,84,5.75890177387728,4.430816798843313,0.564560584573676,0,20,107,127,21,21,441,0.7188208616780045,7.728706624605678,118.02523659305994
train,sample_0044,5,501,102,6.2166061010848646,4.624972813284271,0.6051279967122208,104,127,0,23,24,24,576,0.8697916666666666,116.0998003992016,11.445109780439122
train,sample_0044,6,713,132,6.569481420414296,4.882801922586371,0.5142230399470896,104,127,20,58,39,24,936,0.7617521367521367,117.06591865357643,38.50771388499299
train,sample_0044,7,375,96,5.926926025970411,4.564348191467836,0.5113269292952137,92,115,106,127,22,24,528,0.7102272727272727,102.63733333333333,117.58933333333333
train,sample_0044,8,15,22,2.70805020110221,3.091042453358316,0.3894536347425363,92,96,119,124,6,5,30,0.5,93.4,121.8
train,sample_0044,9,206,72,5.327876168789581,4.276666119016055,0.499358091542822,108,123,104,123,20,16,320,0.64375,115.10194174757281,112.66019417475728
train,sample_0044,10,112,48,4.718498871295094,3.871201010907891,0.6108652381980153,116,127,116,127,12,12,144,0.7777777777777778,122.64285714285714,122.07142857142857
train,sample_0045,1,723,126,6.583409222158765,4.836281906951478,0.5722780268443992,0,23,0,37,38,24,912,0.7927631578947368,10.535269709543568,14.918395573997234
train,sample_0045,2,4002,420,8.294549515143679,6.040254711277414,0.2850941904686248,0,61,12,127,116,62,7192,0.5564516129032258,20.90504747626187,74.27111444277861
train,sample_0045,3,4541,376,8.420902531097951,5.929589143389895,0.4036320801253749,24,127,0,55,56,104,5824,0.7797046703296703,80.9623430962343,23.14842545694781
train,sample_0045,4,32,30,3.4657359027997265,3.4011973816621555,0.4468042885105484,0,5,38,46,9,6,54,0.5925925925925926,1.625,42.0625
train,sample_0045,5,76,50,4.330733340286331,3.912023005428146,0.3820176666765188,33,46,22,32,11,14,154,0.4935064935064935,39.026315789473685,27.592105263157894
train,sample_0045,6,45,36,3.8066624897703196,3.58351893845611,0.4363323129985824,35,42,32,41,10,8,80,0.5625,37.955555555555556,35.48888888888889
train,sample_0045,7,6172,486,8.72777821348305,6.186208623900494,0.3283698260420363,36,127,39,127,89,92,8188,0.7537860283341475,84.44815294880104,87.86714193130265
train,sample_0045,8,427,114,6.056784013228625,4.736198448394496,0.412883983712786,26,55,70,95,26,30,780,0.5474358974358975,39.894613583138174,84.21545667447307
train,sample_0045,9,12,16,2.4849066497880004,2.772588722239781,0.5890486225480862,34,38,125,127,3,5,15,0.8,36.083333333333336,126.25
train,sample_0045,10,339,94,5.82600010738045,4.543294782270004,0.4821185647654775,94,121,109,127,19,28,532,0.6372180451127819,106.73746312684366,119.56047197640117
train,sample_0045,11,15,20,2.70805020110221,2.995732273553991,0.4712388980384689,122,126,123,127,5,5,25,0.6,124.2,125.73333333333333
train,sample_0046,1,5651,410,8.639587799629844,6.016157159698354,0.42244235777360906,0,127,0,55,56,128,7168,0.7883649553571429,59.07874712440276,22.439214298354273
train,sample_0046,2,52,34,3.9512437185814275,3.5263605246161616,0.565269266389859,0,6,36,45,10,7,70,0.7428571428571429,2.25,41.01923076923077
train,sample_0046,3,2528,252,7.8351837552667485,5.529429087511423,0.5002485656509824,0,39,46,127,82,40,3280,0.7707317073170732,16.634098101265824,81.73971518987342
train,sample_0046,4,3773,354,8.235625719964311,5.869296913133774,0.37834686973712184,11,93,42,127,86,83,7138,0.5285794340151303,55.634508348794064,89.43281208587331
train,sample_0046,5,17,20,2.833213344056216,2.995732273553991,0.5340707511102649,0,3,122,127,6,4,24,0.7083333333333334,1.2352941176470589,125.23529411764706
train,sample_0046,6,3,8,1.0986122886681098,2.0794415416798357,0.5890486225480862,4,4,125,127,3,1,3,1.0,4.0,126.0
train,sample_0046,7,117,68,4.762173934797756,4.219507705176107,0.3179639623442957,75,89,46,61,16,15,240,0.4875,80.94871794871794,53.84615384615385
train,sample_0046,8,3828,338,8.250097752572845,5.823045895483019,0.42106427218730885,66,127,34,127,94,62,5828,0.6568291008922443,103.62513061650992,89.63975966562174
train,sample_0046,9,415,110,6.028278520230698,4.700480365792417,0.4309953557817402,102,127,27,49,23,26,598,0.6939799331103679,116.31807228915663,37.18313253012048
train,sample_0047,1,2120,272,7.659171367666058,5.605802066295998,0.36008739325315536,0,59,0,53,54,60,3240,0.654320987654321,25.410377358490567,19.38679245283019
train,sample_0047,2,854,174,6.74993119378857,5.159055299214529,0.354461636433569,0,26,36,86,51,27,1377,0.6201888162672476,9.313817330210773,60.81147540983606
train,sample_0047,3,4638,386,8.442038517815478,5.955837369464831,0.39117041336276037,22,111,20,103,84,90,7560,0.6134920634920635,66.75894782233722,64.42302716688228
train,sample_0047,4,187,66,5.231108616854587,4.189654742026425,0.5394654051618837,18,35,61,75,15,18,270,0.6925925925925925,26.181818181818183,69.18716577540107
train,sample_0047,5,34,28,3.5263605246161616,3.332204510175204,0.5449701541941478,34,40,23,29,7,7,49,0.6938775510204082,37.38235294117647,26.176470588235293
train,sample_0047,6,708,138,6.56244409369372,4.927253685157205,0.4671807600801457,56,87,0,31,32,32,1024,0.69140625,71.1045197740113,12.782485875706215
train,sample_0047,7,1164,178,7.059617628291383,5.181783550292085,0.4616606298167553,0,46,87,127,41,47,1927,0.6040477426050856,16.867697594501717,112.35996563573883
train,sample_0047,8,591,128,6.3818160174060985,4.852030263919617,0.45329132282020695,3,35,76,106,31,33,1023,0.5777126099706745,22.11336717428088,88.50253807106598
train,sample_0047,9,201,70,5.303304908059076,4.248495242049359,0.5154776517318763,31,43,96,117,22,13,286,0.7027972027972028,36.97014925373134,106.38308457711443
train,sample_0047,10,306,78,5.723585101952381,4.356708826689592,0.6320363918464673,36,55,88,105,18,20,360,0.85,46.40196078431372,95.6078431372549
train,sample_0047,11,250,86,5.521460917862246,4.454347296253507,0.42476915272982596,43,58,105,127,23,16,368,0.6793478260869565,49.596,117.032
train,sample_0047,12,162,64,5.087596335232384,4.1588830833596715,0.4970097752749477,50,63,96,113,18,14,252,0.6428571428571429,58.339506172839506,104.37037037037037
train,sample_0047,13,985,168,6.892641641172089,5.123963979403259,0.4385584982689833,56,115,104,127,24,60,1440,0.6840277777777778,80.19289340101523,117.42131979695432
train,sample_0047,14,211,76,5.351858133476067,4.330733340286331,0.4590554362239933,76,91,16,36,21,16,336,0.6279761904761905,84.4691943127962,25.635071090047393
train,sample_0047,15,34,26,3.5263605246161616,3.258096538021482,0.6320363918464673,82,88,11,16,6,7,42,0.8095238095238095,85.1470588235294,13.647058823529411
train,sample_0047,16,2691,266,7.897668150726906,5.583496308781699,0.47792559391769646,87,127,0,83,84,41,3444,0.7813588850174216,109.79227053140097,35.0958751393534
train,sample_0047,17,1032,160,6.939253946041508,5.075173815233827,0.5065818153913542,92,127,80,123,44,36,1584,0.6515151515151515,111.2858527131783,101.5203488372093
train,sample_0047,18,10,16,2.302585092994046,2.772588722239781,0.4908738521234052,103,107,65,67,3,5,15,0.6666666666666666,105.3,66.3
train,sample_0047,19,206,64,5.327876168789581,4.1588830833596715,0.6320000846088841,116,127,108,127,20,12,240,0.8583333333333333,122.2378640776699,118.32038834951456
train,sample_0048,1,2064,244,7.6324011266014535,5.497168225293202,0.43565219275795036,0,61,0,47,48,62,2976,0.6935483870967742,24.212693798449614,18.558624031007753
train,sample_0048,2,229,74,5.43372200355424,4.30406509320417,0.525511115903625,0,19,43,59,17,20,340,0.6735294117647059,9.25764192139738,51.353711790393014
train,sample_0048,3,351,98,5.860786223465865,4.584967478670572,0.4592665645189577,0,24,56,77,22,25,550,0.6381818181818182,9.857549857549857,65.13960113960114
train,sample_0048,4,5280,460,8.571681376700306,6.131226489483141,0.31356539151141977,18,127,8,86,79,110,8690,0.6075949367088608,73.44810606060607,50.3780303030303
train,sample_0048,5,20,24,2.995732273553991,3.1780538303479458,0.4363323129985824,46,50,25,30,6,5,30,0.6666666666666666,47.9,27.5
train,sample_0048,6,891,150,6.792344427470809,5.0106352940962555,0.4976282763286233,56,103,0,23,24,48,1152,0.7734375,79.60942760942761,9.67564534231201
train,sample_0048,7,3729,320,8.22389538017882,5.768320995793772,0.4576171486420445,0,79,68,127,60,80,4800,0.776875,36.982032716545994,101.20917135961383
train,sample_0048,8,74,38,4.30406509320417,3.6375861597263857,0.6439829816222845,0,7,116,126,11,8,88,0.8409090909090909,3.635135135135135,121.08108108108108
train,sample_0048,9,10,16,2.302585092994046,2.772588722239781,0.4908738521234052,0,5,126,127,2,6,12,0.8333333333333334,2.9,126.6
train,sample_0048,10,49,34,3.8918202981106265,3.5263605246161616,0.5326575779442901,8,13,113,123,11,6,66,0.7424242424242424,9.979591836734693,117.9795918367347
train,sample_0048,11,22,24,3.091042453358316,3.1780538303479458,0.47996554429844057,64,69,17,22,6,6,36,0.6111111111111112,66.81818181818181,19.318181818181817
train,sample_0048,12,224,72,5.4116460518550396,4.276666119016055,0.5429913228426803,104,127,0,11,12,24,288,0.7777777777777778,115.5,4.357142857142857
train,sample_0048,13,768,136,6.643789733147672,4.912654885736052,0.5217870151291006,112,127,8,59,52,16,832,0.9230769230769231,119.83333333333333,33.5
train,sample_0048,14,1029,178,6.9363427358340495,5.181783550292085,0.4081175155338842,72,117,72,106,35,46,1610,0.6391304347826087,92.578231292517,86.96404275996113
train,sample_0048,15,1644,220,7.404887575616125,5.393627546352362,0.42684118367781987,74,127,84,127,44,54,2376,0.6919191919191919,104.50304136253041,110.86192214111922
train,sample_0049,1,2261,246,7.72356247227797,5.5053315359323625,0.4695049897393432,0,63,0,54,55,64,3520,0.6423295454545455,24.576293675364884,19.833701901813356
train,sample_0049,2,9518,526,9.160940021681055,6.26530121273771,0.4322988459695478,0,127,20,127,108,128,13824,0.6885127314814815,55.341353225467536,79.1432023534356
train,sample_0049,3,10,14,2.302585092994046,2.6390573296152584,0.641141357875468,24,27,42,44,3,4,12,0.8333333333333334,25.3,42.8
train,sample_0049,4,9,14,2.1972245773362196,2.6390573296152584,0.5770272220879212,34,36,24,27,4,3,12,0.75,34.666666666666664,25.555555555555557
train,sample_0049,5,1607,194,7.382124365737512,5.267858159063328,0.536564926593559,56,107,0,41,42,52,2184,0.7358058608058609,82.04107031736154,18.008089607965154
train,sample_0049,6,9,14,2.1972245773362196,2.6390573296152584,0.5770272220879212,105,109,0,1,2,5,10,0.9,107.22222222222223,0.4444444444444444
train,sample_0049,7,1461,212,7.2868764117507,5.356586274672012,0.4084965171675585,98,127,0,66,67,30,2010,0.7268656716417911,115.04722792607802,31.882956878850102
train,sample_0049,8,151,64,5.017279836814924,4.1588830833596715,0.4632621979414636,118,127,56,77,22,10,220,0.6863636363636364,123.64900662251655,64.88079470198676
train,sample_0049,9,595,112,6.38856140554563,4.718498871295094,0.5960611061498491,72,101,104,127,24,30,720,0.8263888888888888,86.30588235294118,116.34621848739496
train,sample_0049,10,55,44,4.007333185232471,3.784189633918261,0.35699916518065833,98,109,99,107,9,12,108,0.5092592592592593,102.87272727272727,104.45454545454545
train,sample_0049,11,708,124,6.56244409369372,4.820281565605037,0.5786284075810546,98,127,100,127,28,30,840,0.8428571428571429,114.32627118644068,114.83757062146893
test,sample_0000,1,2957,292,7.9919305198524775,5.676753802268282,0.4358082884530408,0,59,0,71,72,60,4320,0.6844907407407408,22.649644910382143,37.705782888062224
test,sample_0000,2,426,122,6.054439346269371,4.804021044733257,0.35966634518388924,18,50,0,22,23,33,759,0.5612648221343873,36.80281690140845,7.767605633802817
test,sample_0000,3,1324,188,7.188412736496954,5.236441962829949,0.47074113550847513,40,79,0,49,50,40,2000,0.662,63.014350453172206,22.80664652567976
test,sample_0000,4,285,96,5.652489180268651,4.564348191467836,0.38860846626436246,28,52,57,77,21,25,525,0.5428571428571428,40.62105263157895,66.70877192982456
test,sample_0000,5,258,90,5.552959584921617,4.499809670330265,0.4002621751240329,53,76,43,61,19,24,456,0.5657894736842105,65.48837209302326,52.224806201550386
test,sample_0000,6,51,36,3.9318256327243257,3.58351893845611,0.4945099547317267,48,58,59,65,7,11,77,0.6623376623376623,52.333333333333336,61.86274509803921
test,sample_0000,7,2743,300,7.916807490937603,5.703782474656201,0.3829950510576357,52,115,36,107,72,64,4608,0.5952690972222222,83.2500911410864,73.94458621946774
test,sample_0000,8,232,68,5.44673737166631,4.219507705176107,0.6304926432809965,0,13,68,87,20,14,280,0.8285714285714286,5.362068965517241,77.98275862068965
test,sample_0000,9,1986,230,7.593877844605118,5.438079308923196,0.47177338450127254,0,53,72,127,56,54,3024,0.6567460317460317,21.683282980866064,97.45216515609265
test,sample_0000,10,1266,200,7.143617602704121,5.298317366548036,0.3977256299444678,21,74,84,127,44,54,2376,0.5328282828282829,49.627962085308056,112.42575039494471
test,sample_0000,11,40,28,3.6888794541139363,3.332204510175204,0.641141357875468,48,53,72,79,8,6,48,0.8333333333333334,50.1,75.1
test,sample_0000,12,2818,296,7.943782692458625,5.69035945432406,0.404173123530681,72,127,0,85,86,56,4816,0.5851328903654485,106.41163946061036,29.60042583392477
test,sample_0000,13,1791,244,7.490529402060711,5.497168225293202,0.378029591680954,67,127,86,127,42,61,2562,0.6990632318501171,101.23673925181463,111.05974316024567
test,sample_0000,14,207,80,5.332718793265369,4.382026634673881,0.40644354955817946,110,127,76,94,19,18,342,0.6052631578947368,118.26086956521739,85.13526570048309
test,sample_0001,1,2762,266,7.923710333969238,5.583496308781699,0.4905352992941946,0,55,0,62,63,56,3528,0.7828798185941043,24.135047067342505,26.259232440260682
test,sample_0001,2,2546,272,7.842278779117352,5.605802066295998,0.4324445769917611,0,47,54,118,65,48,3120,0.816025641025641,21.963472113118616,87.55616653574234
test,sample_0001,3,863,178,6.760414691083428,5.181783550292085,0.3422793157490205,52,101,0,27,28,50,1400,0.6164285714285714,74.41135573580533,10.020857473928158
test,sample_0001,4,4486,436,8.408716715080153,6.077642243349034,0.2965487889067379,34,110,24,120,97,77,7469,0.6006158789663945,71.71868033883192,73.22269282211325
test,sample_0001,5,26,26,3.258096538021482,3.258096538021482,0.48332194670612205,37,45,61,64,4,9,36,0.7222222222222222,40.57692307692308,62.53846153846154
test,sample_0001,6,276,80,5.62040086571715,4.382026634673881,0.5419247327442394,0,22,112,127,16,23,368,0.75,10.376811594202898,120.57971014492753
test,sample_0001,7,289,98,5.666426688112432,4.584967478670572,0.37814255597144947,18,44,112,127,16,27,432,0.6689814814814815,30.823529411764707,120.74740484429066
test,sample_0001,8,40,34,3.6888794541139363,3.5263605246161616,0.4348225126075838,36,45,65,70,6,10,60,0.6666666666666666,40.225,67.925
test,sample_0001,9,12,14,2.4849066497880004,2.6390573296152584,0.7693696294505615,43,45,64,67,4,3,12,1.0,44.0,65.5
test,sample_0001,10,741,160,6.608000625296087,5.075173815233827,0.36373752442344326,42,90,98,127,30,49,1470,0.5040816326530613,67.79082321187585,118.39946018893387
test,sample_0001,11,520,128,6.253828811575473,4.852030263919617,0.3988350048502667,65,89,16,46,31,25,775,0.6709677419354839,76.22692307692307,29.05
test,sample_0001,12,904,190,6.806829360392176,5.247024072160486,0.31468141372245684,82,119,21,65,45,38,1710,0.5286549707602339,102.27765486725664,40.057522123893804
test,sample_0001,13,623,134,6.434546518787453,4.897839799950911,0.4360018318526267,96,127,0,29,30,32,960,0.6489583333333333,109.6645264847512,14.447833065810594
test,sample_0001,14,167,68,5.117993812416755,4.219507705176107,0.45384599753416566,110,127,0,15,16,18,288,0.5798611111111112,121.42514970059881,6.107784431137724
test,sample_0001,15,258,84,5.552959584921617,4.430816798843313,0.45948463981075205,115,127,24,51,28,13,364,0.7087912087912088,122.6046511627907,36.58139534883721
test,sample_0001,16,685,132,6.529418838262226,4.882801922586371,0.4940291477752544,105,127,48,88,41,23,943,0.7264050901378579,118.24087591240875,68.6978102189781
test,sample_0001,17,239,70,5.476463551931511,4.248495242049359,0.6129311381289474,90,107,111,127,17,18,306,0.7810457516339869,99.82845188284519,119.81589958158996
test,sample_0001,18,8,12,2.0794415416798357,2.4849066497880004,0.6981317007977318,90,93,126,127,2,4,8,1.0,91.5,126.5
test,sample_0001,19,44,34,3.784189633918261,3.5263605246161616,0.47830476386834214,104,111,78,86,9,8,72,0.6111111111111112,107.56818181818181,81.54545454545455
test,sample_0001,20,50,36,3.912023005428146,3.58351893845611,0.484813681109536,108,117,86,93,8,10,80,0.625,112.28,89.64
test,sample_0001,21,845,142,6.739336627357174,4.955827057601261,0.5266109486775193,101,127,88,127,40,27,1080,0.7824074074074074,116.44852071005917,107.95384615384616
test,sample_0002,1,797,138,6.680854678790215,4.927253685157205,0.5259082850054747,0,23,0,39,40,24,960,0.8302083333333333,10.592220828105395,17.040150564617313
test,sample_0002,2,894,156,6.795705775173514,5.049856007249537,0.4616344234564883,19,55,0,37,38,37,1406,0.635846372688478,36.37472035794183,15.384787472035795
test,sample_0002,3,673,156,6.511745329644728,5.049856007249537,0.34751674159532064,0,35,28,55,28,36,1008,0.6676587301587301,18.436849925705793,42.22882615156018
test,sample_0002,4,3,8,1.0986122886681098,2.0794415416798357,0.5890486225480862,0,0,34,36,3,1,3,1.0,0.0,35.0
test,sample_0002,5,2980,268,7.9996785794994505,5.5909869805108565,0.5213826079136548,0,47,52,127,76,48,3648,0.8168859649122807,21.003691275167785,92.62281879194632
test,sample_0002,6,125,56,4.8283137373023015,4.02535169073515,0.5008916858402094,10,23,50,62,13,14,182,0.6868131868131868,16.712,56.528
test,sample_0002,7,233,90,5.4510384535657,4.499809670330265,0.36147708063527,24,43,48,70,23,20,460,0.5065217391304347,34.74678111587983,58.12017167381974
test,sample_0002,8,1901,222,7.550135342488429,5.402677381872279,0.4847145227233339,48,107,0,46,47,60,2820,0.6741134751773049,76.10625986322988,18.567596002104157
test,sample_0002,9,2463,326,7.809135398120538,5.786897381366708,0.29123198862552824,33,91,32,111,80,59,4720,0.5218220338983051,60.54851806739748,64.53755582622817
test,sample_0002,10,390,100,5.966146739123692,4.605170185988092,0.4900884539600077,37,61,104,127,24,25,600,0.65,47.743589743589745,115.72051282051282
test,sample_0002,11,385,108,5.953243334287785,4.68213122712422,0.41478503828260305,54,83,108,127,20,30,600,0.6416666666666667,67.97402597402598,119.71948051948051
test,sample_0002,12,11,16,2.3978952727983707,2.772588722239781,0.5399612373357456,52,54,123,127,5,3,15,0.7333333333333333,52.81818181818182,125.0909090909091
test,sample_0002,13,3959,380,8.28374674710613,5.940171252720432,0.3445308951679222,69,127,12,111,100,59,5900,0.6710169491525424,103.78454155089669,67.69866127810053
test,sample_0002,14,435,108,6.075346031088684,4.68213122712422,0.46865322507255147,99,127,0,19,20,29,580,0.75,114.17701149425288,7.682758620689655
test,sample_0002,15,39,30,3.6635616461296463,3.4011973816621555,0.5445427266222308,67,71,71,80,10,5,50,0.78,69.25641025641026,75.17948717948718
test,sample_0002,16,82,44,4.406719247264253,3.784189633918261,0.5322533008147996,64,77,100,107,8,14,112,0.7321428571428571,70.53658536585365,103.6219512195122
test,sample_0002,17,454,108,6.118097198041348,4.68213122712422,0.48912313605273183,73,103,108,127,20,31,620,0.7322580645161291,91.06167400881057,117.56387665198238
test,sample_0002,18,551,102,6.311734809152915,4.624972813284271,0.665520012352163,103,127,102,127,26,25,650,0.8476923076923077,115.6842105263158,115.69328493647913
test,sample_0002,19,9,14,2.1972245773362196,2.6390573296152584,0.5770272220879212,103,106,125,127,3,4,12,0.75,104.44444444444444,126.33333333333333
test,sample_0003,1,122,54,4.804021044733257,3.9889840465642745,0.5257535030698968,0,13,0,11,12,14,168,0.7261904761904762,5.016393442622951,4.918032786885246
test,sample_0003,2,55,40,4.007333185232471,3.6888794541139363,0.43196898986859655,0,5,12,24,13,6,78,0.7051282051282052,2.0,16.545454545454547
test,sample_0003,3,1442,232,7.273786317844895,5.44673737166631,0.33666591903065407,1,68,0,30,31,68,2108,0.6840607210626186,34.15880721220527,12.210818307905686
test,sample_0003,4,169,64,5.1298987149230735,4.1588830833596715,0.5184855063053467,0,13,25,42,18,14,252,0.6706349206349206,4.893491124260355,32.9112426035503
test,sample_0003,5,1301,206,7.170888478512505,5.327876168789581,0.3852589350853352,0,60,22,57,36,61,2196,0.5924408014571949,28.76249039200615,38.857033051498846
test,sample_0003,6,9,16,2.1972245773362196,2.772588722239781,0.44178646691106466,17,20,25,28,4,4,16,0.5625,18.666666666666668,26.333333333333332
test,sample_0003,7,10,16,2.302585092994046,2.772588722239781,0.4908738521234052,0,2,41,45,5,3,15,0.6666666666666666,0.6,43.2
test,sample_0003,8,40,32,3.6888794541139363,3.4657359027997265,0.4908738521234052,0,8,55,61,7,9,63,0.6349206349206349,4.175,57.775
test,sample_0003,9,101,60,4.61512051684126,4.0943445622221,0.35255650890285456,0,7,60,78,19,8,152,0.6644736842105263,2.4554455445544554,68.82178217821782
test,sample_0003,10,790,148,6.672032945461067,4.997212273764115,0.45322465236229664,4,41,52,83,32,38,1216,0.649671052631579,22.383544303797468,66.65443037974684
test,sample_0003,11,16,20,2.772588722239781,2.995732273553991,0.5026548245743669,54,58,17,21,5,5,25,0.64,55.5,19.625
test,sample_0003,12,3125,294,8.047189562170502,5.683579767338681,0.45432352457161845,57,127,0,55,56,71,3976,0.7859657947686117,97.56192,24.69664
test,sample_0003,13,56,36,4.02535169073515,3.58351893845611,0.5429913228426803,56,62,31,41,11,7,77,0.7272727272727273,58.44642857142857,35.982142857142854
test,sample_0003,14,6620,444,8.797850648931053,6.095824562432225,0.4219897607086363,36,127,36,127,92,92,8464,0.7821361058601134,84.3131419939577,85.66691842900302
test,sample_0003,15,247,78,5.5093883366279774,4.356708826689592,0.5101731659675732,0,19,76,93,18,20,360,0.6861111111111111,8.129554655870445,84.4412955465587
test,sample_0003,16,1134,176,7.033506484287697,5.170483995038151,0.46004210603962103,0,37,84,127,44,38,1672,0.6782296650717703,15.35626102292769,107.6931216931217
test,sample_0003,17,596,120,6.39024066706535,4.787491742782046,0.5201081170943102,24,52,70,99,30,29,870,0.6850574712643678,38.56375838926174,84.37919463087249
test,sample_0003,18,304,90,5.717027701406222,4.499809670330265,0.47162674898335655,21,45,109,127,19,25,475,0.64,34.50328947368421,120.00657894736842
test,sample_0003,19,62,42,4.127134385045092,3.7376696182833684,0.4416751576475446,34,43,64,71,8,10,80,0.775,38.016129032258064,67.3225806451613
test,sample_0003,20,73,48,4.290459441148391,3.871201010907891,0.3981532356112064,43,60,123,127,5,18,90,0.8111111111111111,51.56164383561644,125.41095890410959
test,sample_0003,21,103,46,4.634728988229636,3.828641396489095,0.6116900629862924,61,75,120,127,8,15,120,0.8583333333333333,68.51456310679612,123.84466019417475
test,sample_0003,22,9,14,2.1972245773362196,2.6390573296152584,0.5770272220879212,68,70,10,13,4,3,12,0.75,68.66666666666667,11.555555555555555
test,sample_0004,1,564,108,6.335054251498059,4.68213122712422,0.6076331469906184,0,29,0,23,24,30,720,0.7833333333333333,11.904255319148936,10.00354609929078
test,sample_0004,2,5782,528,8.662504922576291,6.269096283706261,0.26062742084274826,0,127,0,66,67,128,8576,0.6742070895522388,67.65946039432723,27.436527153234174
test,sample_0004,3,3076,334,8.031385330625534,5.811140992976701,0.3465000180157841,0,53,39,127,89,54,4806,0.640033291718685,20.15474642392718,92.5039011703511
test,sample_0004,4,303,98,5.713732805509369,4.584967478670572,0.39646088048217715,4,21,32,56,25,18,450,0.6733333333333333,12.221122112211221,44.45544554455446
test,sample_0004,5,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,5,5,36,37,2,1,2,1.0,5.0,36.5
test,sample_0004,6,140,60,4.941642422609304,4.0943445622221,0.48869219055841223,22,33,35,51,17,12,204,0.6862745098039216,26.82857142857143,43.80714285714286
test,sample_0004,7,2490,334,7.820037989458753,5.811140992976701,0.28048928636518283,42,127,52,104,53,86,4558,0.5462922334357174,93.27991967871486,74.23212851405623
test,sample_0004,8,1068,172,6.97354301952014,5.147494476813453,0.4536534551154542,34,73,80,119,40,40,1600,0.6675,54.18445692883895,97.43820224719101
test,sample_0004,9,2138,262,7.6676260915849905,5.568344503761097,0.391394737682826,49,127,87,127,41,79,3239,0.6600802716887928,93.71094480823199,111.30542563143125
test,sample_0004,10,56,38,4.02535169073515,3.6375861597263857,0.48733847257902607,68,76,42,51,10,9,90,0.6222222222222222,71.19642857142857,45.910714285714285
test,sample_0004,11,54,34,3.9889840465642745,3.5263605246161616,0.5870103920202381,71,79,46,53,8,9,72,0.75,74.98148148148148,50.03703703703704
test,sample_0004,12,18,22,2.8903717578961645,3.091042453358316,0.4673443616910436,65,70,50,54,5,6,30,0.6,67.16666666666667,52.0
test,sample_0004,13,300,90,5.703782474656201,4.499809670330265,0.46542113386515455,95,119,44,62,19,25,475,0.631578947368421,108.01333333333334,52.46
test,sample_0004,14,251,78,5.5254529391317835,4.356708826689592,0.5184350795864814,108,127,33,51,19,20,380,0.6605263157894737,119.06772908366534,42.29083665338646
test,sample_0004,15,142,66,4.955827057601261,4.189654742026425,0.40964752691437156,69,85,82,96,15,17,255,0.5568627450980392,77.27464788732394,87.6830985915493
test,sample_0005,1,462,102,6.135564891081739,4.624972813284271,0.5580222245130659,0,19,0,29,30,20,600,0.77,8.064935064935066,12.101731601731602
test,sample_0005,2,13728,582,9.527192821727743,6.366470447731438,0.5092970554018101,0,127,0,127,128,128,16384,0.837890625,59.56519522144522,70.59841200466201
test,sample_0005,3,119,52,4.77912349311153,3.9512437185814275,0.5530318428656589,20,35,0,9,10,16,160,0.74375,27.084033613445378,3.6470588235294117
test,sample_0005,4,1812,218,7.502186486602924,5.384495062789089,0.47913188185377537,73,127,0,43,44,55,2420,0.7487603305785124,105.18818984547461,18.202538631346577
test,sample_0005,5,221,78,5.3981627015177525,4.356708826689592,0.4564707274446708,81,105,116,127,12,25,300,0.7366666666666667,93.6470588235294,122.01357466063348
test,sample_0005,6,42,30,3.7376696182833684,3.4011973816621555,0.5864306286700948,102,110,122,127,6,9,54,0.7777777777777778,105.4047619047619,124.66666666666667
test,sample_0006,1,1913,246,7.556427969440253,5.5053315359323625,0.39724150613505677,0,83,0,29,30,84,2520,0.7591269841269841,39.07841087297439,11.372190277051752
test,sample_0006,2,10301,512,9.239996256883693,6.238324625039508,0.4937980030003122,0,119,20,127,108,120,12960,0.7948302469135803,49.772352198815646,75.59033103582176
test,sample_0006,3,3,8,1.0986122886681098,2.0794415416798357,0.5890486225480862,41,42,53,54,2,2,4,0.75,41.666666666666664,53.666666666666664
test,sample_0006,4,1861,210,7.528869256642251,5.3471075307174685,0.5302951408916649,72,127,0,43,44,56,2464,0.755275974025974,103.56475013433638,18.99677592692101
